Behavior,Start_Time_Entry,Stop_Time_Entry,Video_File_Name,Comments
Breath_Claw,2:34,3:00,,
Claw,0:00,2:12,MOV00020,
Breath,2:12,2:31,,
Breath_Claw,2:31,3:00,,
Claw,0:00,0:10,MOV00021,
Breath,0:10,0:34,,
Claw,0:34,1:24,,
Breath,1:24,1:41,,
Breath_Claw,1:41,3:00,,
Claw,0:00,0:24,MOV00022,
Breath,0:24,0:43,,
Pace,0:43,0:47,,
Breath,0:47,1:01,,
Breath_Claw,1:01,1:16,,
Breath,1:16,1:26,,
Claw,1:26,2:40,,
Breath,2:40,2:56,,
Claw,2:56,3:00,,
Breath_Claw,0:00,3:00,MOV00023,
Breath,0:00,0:18,MOV00024,
Claw,0:18,1:21,,
Breath,1:21,1:47,,
Breath_Claw,1:47,3:00,,
Claw,0:00,0:30,MOV00025,
Breath,0:30,0:51,,
Breath_Claw,0:51,3:00,,
Claw,0:00,0:04,MOV00026,
Breath,0:04,0:23,,
Claw,0:23,0:46,,ZM_Side
Breath,0:46,1:13,,
Pace,1:13,1:22,,Control_Side
Breath,1:22,1:29,,
Breath_Claw,1:29,3:00,,
Breath_Claw,0:00,1:33,MOV00027,
Breath,1:33,1:52,,
Claw,1:52,2:18,,
Breath,2:18,2:26,,
Breath_Claw,2:26,3:00,,
Claw,0:00,0:12,MOV00028,
Breath,0:12,0:29,,
Breath_Claw,0:29,2:29,,
Breath,2:29,2:57,,
Claw,2:57,3:00,,
Claw,0:00,0:54,MOV00029,
Breath,0:54,1:11,,
Claw,1:11,2:19,,
Sit,2:19,2:26,,
Claw,2:26,3:00,,
Claw,0:00,0:37,MOV00030,
Breath,0:37,1:59,,
Breath_Claw,1:59,3:00,,
Breath_Claw,0:00,0:43,MOV00031,
Breath,0:43,0:48,,
Breath_Claw,0:48,1:22,,
Breath,1:22,1:32,,
Breath_Claw,1:32,3:00,,
Breath_Claw,0:00,0:59,MOV00032,
Breath,0:59,1:28,,
Claw,1:28,2:18,,
Breath,2:18,2:42,,
Claw,2:42,3:00,,
Breath_Claw,0:00,0:53,MOV00033,
Breath,0:53,1:23,,
Claw,1:23,3:00,,
Claw,0:00,0:32,MOV00034,
Breath,0:32,1:20,,
Claw,1:20,2:07,,
Breath,2:07,2:30,,
Claw,2:30,3:00,,
Claw,0:00,2:15,MOV00035,
Breath,2:15,3:00,,
Claw,0:00,2:58,MOV00036,
Breath,2:58,3:00,,
Breath,0:00,0:42,MOV00037,
Claw,0:42,2:13,,
Breath,2:13,2:29,,
Claw,2:29,3:00,,
Claw,0:00,0:40,MOV00038,
Breath,0:40,1:07,,
Claw,1:07,3:00,,
Breath,0:00,0:35,MOV00039,
Claw,0:35,1:42,,
Breath,1:42,1:56,,
Claw,1:56,2:35,,
Breath,2:35,2:54,,
Claw,2:54,3:00,,
Breath_Claw,0:00,0:15,MOV00040,
Claw,0:15,0:48,,
Breath,0:48,1:09,,
Claw,1:09,1:50,,
Breath,1:50,2:01,,
Claw,2:01,3:00,,
Claw,0:00,0:18,MOV00041,
Sit,0:18,0:26,,
Breath,0:26,0:53,,
Claw,0:53,1:43,,
Breath,1:43,2:14,,
Claw,2:14,3:00,,
Claw,0:00,0:08,MOV00042,
Breath,0:08,0:39,,
Claw,0:39,1:04,,END
